,created_at,id,id_str,sentiment,School_reopening,2020Election,News_State_Economy,Policies_Mask_Safty,General_Critics,dominant_topic
14295,2020-08-10 16:29:55+00:00,1.29E+18,1.29E+18,-1,0.86,0.03,0.03,0.03,0.03,0
14296,2020-08-10 16:29:48+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.1,0.6,0.1,3
14297,2020-08-10 16:29:40+00:00,1.29E+18,1.29E+18,-1,0.8,0.05,0.05,0.05,0.05,0
14298,2020-08-10 16:29:32+00:00,1.29E+18,1.29E+18,0,0.6,0.1,0.1,0.1,0.1,0
14299,2020-08-10 16:29:28+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.6,0.1,0.1,2
14300,2020-08-10 16:29:15+00:00,1.29E+18,1.29E+18,1,0.62,0.14,0.02,0.19,0.02,0
14301,2020-08-10 16:28:55+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.04,0.04,0.84,4
14302,2020-08-10 16:28:46+00:00,1.29E+18,1.29E+18,0,0.47,0.07,0.07,0.33,0.07,0
14303,2020-08-10 16:28:45+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.79,0.05,0.05,2
14304,2020-08-10 16:28:42+00:00,1.29E+18,1.29E+18,-1,0.05,0.55,0.05,0.05,0.3,1
14305,2020-08-10 16:28:23+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
14306,2020-08-10 16:28:22+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
14307,2020-08-10 16:28:06+00:00,1.29E+18,1.29E+18,0,0.03,0.21,0.21,0.52,0.03,3
14308,2020-08-10 16:28:06+00:00,1.29E+18,1.29E+18,1,0.02,0.01,0.35,0.47,0.15,3
14309,2020-08-10 16:28:02+00:00,1.29E+18,1.29E+18,1,0.01,0.51,0.01,0.3,0.16,1
14310,2020-08-10 16:27:53+00:00,1.29E+18,1.29E+18,1,0.02,0.41,0.02,0.52,0.02,3
14311,2020-08-10 16:27:53+00:00,1.29E+18,1.29E+18,1,0.03,0.57,0.32,0.03,0.03,1
14312,2020-08-10 16:27:50+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
14313,2020-08-10 16:27:49+00:00,1.29E+18,1.29E+18,0,0.43,0.42,0.05,0.05,0.05,0
14314,2020-08-10 16:27:44+00:00,1.29E+18,1.29E+18,-1,0.04,0.35,0.04,0.04,0.53,4
14315,2020-08-10 16:27:41+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.4,0.07,0.4,2
14316,2020-08-10 16:27:41+00:00,1.29E+18,1.29E+18,-1,0.02,0.26,0.67,0.02,0.02,2
14317,2020-08-10 16:27:38+00:00,1.29E+18,1.29E+18,-1,0.37,0.03,0.03,0.03,0.56,4
14318,2020-08-10 16:27:34+00:00,1.29E+18,1.29E+18,-1,0.04,0.04,0.04,0.04,0.84,4
14319,2020-08-10 16:27:33+00:00,1.29E+18,1.29E+18,1,0.08,0.28,0.26,0.14,0.23,1
14320,2020-08-10 16:27:32+00:00,1.29E+18,1.29E+18,-1,0.7,0.23,0.02,0.02,0.02,0
14321,2020-08-10 16:27:29+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.23,0.65,4
14322,2020-08-10 16:27:28+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
14323,2020-08-10 16:27:26+00:00,1.29E+18,1.29E+18,-1,0.28,0.01,0.14,0.27,0.29,4
14324,2020-08-10 16:27:20+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.79,0.05,0.05,2
14325,2020-08-10 16:27:12+00:00,1.29E+18,1.29E+18,0,0.5,0.05,0.35,0.05,0.05,0
14326,2020-08-10 16:27:11+00:00,1.29E+18,1.29E+18,0,0.58,0.36,0.02,0.02,0.02,0
14327,2020-08-10 16:27:06+00:00,1.29E+18,1.29E+18,1,0.44,0.03,0.47,0.03,0.03,2
14328,2020-08-10 16:27:03+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.84,0.04,3
14329,2020-08-10 16:26:51+00:00,1.29E+18,1.29E+18,1,0.04,0.84,0.04,0.04,0.04,1
14330,2020-08-10 16:26:50+00:00,1.29E+18,1.29E+18,-1,0.6,0.02,0.02,0.02,0.33,0
14331,2020-08-10 16:26:47+00:00,1.29E+18,1.29E+18,-1,0.52,0.01,0.26,0.01,0.19,0
14332,2020-08-10 16:26:46+00:00,1.29E+18,1.29E+18,1,0.29,0.03,0.21,0.03,0.44,4
14333,2020-08-10 16:26:40+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.8,0.05,3
14334,2020-08-10 16:26:31+00:00,1.29E+18,1.29E+18,-1,0.02,0.11,0.02,0.45,0.4,3
14335,2020-08-10 16:26:29+00:00,1.29E+18,1.29E+18,1,0.66,0.02,0.02,0.02,0.28,0
14336,2020-08-10 16:26:29+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
14337,2020-08-10 16:26:25+00:00,1.29E+18,1.29E+18,-1,0.6,0.1,0.1,0.1,0.1,0
14338,2020-08-10 16:26:21+00:00,1.29E+18,1.29E+18,-1,0.28,0.23,0.03,0.43,0.03,3
14339,2020-08-10 16:26:15+00:00,1.29E+18,1.29E+18,1,0.4,0.03,0.15,0.03,0.39,0
14340,2020-08-10 16:26:13+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
14341,2020-08-10 16:26:11+00:00,1.29E+18,1.29E+18,-1,0.24,0.02,0.02,0.4,0.32,3
14342,2020-08-10 16:26:08+00:00,1.29E+18,1.29E+18,-1,0.21,0.03,0.69,0.03,0.03,2
14343,2020-08-10 16:26:08+00:00,1.29E+18,1.29E+18,0,0.03,0.03,0.03,0.69,0.24,3
14344,2020-08-10 16:26:08+00:00,1.29E+18,1.29E+18,-1,0.31,0.6,0.03,0.03,0.03,1
14345,2020-08-10 16:26:06+00:00,1.29E+18,1.29E+18,-1,0.7,0.23,0.02,0.02,0.02,0
14346,2020-08-10 16:25:55+00:00,1.29E+18,1.29E+18,1,0.19,0.04,0.69,0.04,0.04,2
14347,2020-08-10 16:25:54+00:00,1.29E+18,1.29E+18,-1,0.01,0.42,0.13,0.42,0.01,1
14348,2020-08-10 16:25:52+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.73,0.07,0.07,2
14349,2020-08-10 16:25:46+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.88,0.03,3
14350,2020-08-10 16:25:38+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.35,0.45,0.07,3
14351,2020-08-10 16:25:37+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
14352,2020-08-10 16:25:33+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.8,0.05,3
14353,2020-08-10 16:25:28+00:00,1.29E+18,1.29E+18,1,0.03,0.25,0.03,0.03,0.65,4
14354,2020-08-10 16:25:26+00:00,1.29E+18,1.29E+18,-1,0.58,0.03,0.21,0.03,0.16,0
14355,2020-08-10 16:25:25+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
14356,2020-08-10 16:25:24+00:00,1.29E+18,1.29E+18,0,0.8,0.05,0.05,0.05,0.05,0
14357,2020-08-10 16:25:21+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
14358,2020-08-10 16:25:20+00:00,1.29E+18,1.29E+18,1,0.03,0.59,0.03,0.31,0.03,1
14359,2020-08-10 16:25:18+00:00,1.29E+18,1.29E+18,-1,0.2,0.19,0.35,0.02,0.24,2
14360,2020-08-10 16:25:18+00:00,1.29E+18,1.29E+18,1,0.72,0.02,0.02,0.02,0.21,0
14361,2020-08-10 16:25:10+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
14362,2020-08-10 16:24:57+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
14363,2020-08-10 16:24:54+00:00,1.29E+18,1.29E+18,-1,0.33,0.29,0.05,0.05,0.29,0
14364,2020-08-10 16:24:43+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.91,0.02,0.02,2
14365,2020-08-10 16:24:37+00:00,1.29E+18,1.29E+18,1,0.62,0.03,0.16,0.03,0.16,0
14366,2020-08-10 16:24:35+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.8,0.05,3
14367,2020-08-10 16:24:17+00:00,1.29E+18,1.29E+18,0,0.23,0.03,0.03,0.68,0.03,3
14368,2020-08-10 16:24:08+00:00,1.29E+18,1.29E+18,1,0.52,0.03,0.37,0.03,0.04,0
14369,2020-08-10 16:24:06+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
14370,2020-08-10 16:24:05+00:00,1.29E+18,1.29E+18,-1,0.1,0.6,0.1,0.1,0.1,1
14371,2020-08-10 16:24:04+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.04,0.04,0.84,4
14372,2020-08-10 16:24:04+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.07,0.73,4
14373,2020-08-10 16:24:00+00:00,1.29E+18,1.29E+18,1,0.02,0.47,0.02,0.46,0.02,1
14374,2020-08-10 16:23:53+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.64,0.29,0.02,2
14375,2020-08-10 16:23:51+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
14376,2020-08-10 16:23:42+00:00,1.29E+18,1.29E+18,1,0.03,0.22,0.03,0.03,0.68,4
14377,2020-08-10 16:23:39+00:00,1.29E+18,1.29E+18,0,0.07,0.73,0.07,0.07,0.07,1
14378,2020-08-10 16:23:36+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
14379,2020-08-10 16:23:31+00:00,1.29E+18,1.29E+18,-1,0.07,0.07,0.07,0.07,0.73,4
14380,2020-08-10 16:23:28+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.55,0.35,3
14381,2020-08-10 16:23:27+00:00,1.29E+18,1.29E+18,0,0.41,0.07,0.07,0.07,0.39,0
14382,2020-08-10 16:23:20+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.05,0.8,4
14383,2020-08-10 16:23:16+00:00,1.29E+18,1.29E+18,1,0.1,0.1,0.6,0.1,0.1,2
14384,2020-08-10 16:23:14+00:00,1.29E+18,1.29E+18,-1,0.01,0.01,0.5,0.35,0.12,2
14385,2020-08-10 16:23:03+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
14386,2020-08-10 16:22:46+00:00,1.29E+18,1.29E+18,0,0.84,0.04,0.04,0.04,0.04,0
14387,2020-08-10 16:22:44+00:00,1.29E+18,1.29E+18,1,0.02,0.28,0.02,0.66,0.02,3
14388,2020-08-10 16:22:39+00:00,1.29E+18,1.29E+18,1,0.84,0.04,0.04,0.04,0.04,0
14389,2020-08-10 16:22:18+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
14390,2020-08-10 16:21:50+00:00,1.29E+18,1.29E+18,1,0.26,0.03,0.03,0.03,0.66,4
14391,2020-08-10 16:21:38+00:00,1.29E+18,1.29E+18,1,0.03,0.25,0.03,0.03,0.65,4
14392,2020-08-10 16:21:38+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.59,0.1,0.1,2
14393,2020-08-10 16:21:37+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.29,0.58,0.04,3
14394,2020-08-10 16:21:32+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.6,0.1,3
14395,2020-08-10 16:21:18+00:00,1.29E+18,1.29E+18,1,0.04,0.86,0.03,0.03,0.03,1
14396,2020-08-10 16:21:14+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.83,0.04,3
14397,2020-08-10 16:21:14+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.92,0.02,3
14398,2020-08-10 16:21:02+00:00,1.29E+18,1.29E+18,1,0.02,0.24,0.02,0.5,0.22,3
14399,2020-08-10 16:21:01+00:00,1.29E+18,1.29E+18,1,0.86,0.03,0.03,0.03,0.03,0
14400,2020-08-10 16:20:59+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.16,0.5,0.3,3
14401,2020-08-10 16:20:57+00:00,1.29E+18,1.29E+18,1,0.23,0.25,0.03,0.03,0.45,4
14402,2020-08-10 16:20:45+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.44,0.36,0.07,2
14403,2020-08-10 16:20:41+00:00,1.29E+18,1.29E+18,0,0.39,0.02,0.02,0.55,0.02,3
14404,2020-08-10 16:20:38+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.92,0.02,3
14405,2020-08-10 16:20:38+00:00,1.29E+18,1.29E+18,-1,0.04,0.84,0.04,0.04,0.04,1
14406,2020-08-10 16:20:34+00:00,1.29E+18,1.29E+18,-1,0.04,0.44,0.04,0.04,0.44,1
14407,2020-08-10 16:20:25+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
14408,2020-08-10 16:20:25+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
14409,2020-08-10 16:20:10+00:00,1.29E+18,1.29E+18,1,0.24,0.02,0.51,0.02,0.2,2
14410,2020-08-10 16:19:59+00:00,1.29E+18,1.29E+18,-1,0.8,0.05,0.05,0.05,0.05,0
14411,2020-08-10 16:19:49+00:00,1.29E+18,1.29E+18,0,0.15,0.02,0.25,0.56,0.02,3
14412,2020-08-10 16:19:45+00:00,1.29E+18,1.29E+18,1,0.3,0.02,0.02,0.02,0.63,4
14413,2020-08-10 16:19:20+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.91,0.02,3
14414,2020-08-10 16:19:14+00:00,1.29E+18,1.29E+18,-1,0.66,0.03,0.03,0.25,0.03,0
14415,2020-08-10 16:19:10+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
14416,2020-08-10 16:19:04+00:00,1.29E+18,1.29E+18,-1,0.22,0.02,0.02,0.29,0.45,4
14417,2020-08-10 16:18:46+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
14418,2020-08-10 16:18:43+00:00,1.29E+18,1.29E+18,1,0.04,0.84,0.04,0.04,0.04,1
14419,2020-08-10 16:18:35+00:00,1.29E+18,1.29E+18,1,0.66,0.03,0.24,0.03,0.03,0
14420,2020-08-10 16:18:33+00:00,1.29E+18,1.29E+18,0,0.04,0.04,0.04,0.84,0.04,3
14421,2020-08-10 16:18:25+00:00,1.29E+18,1.29E+18,0,0.07,0.73,0.07,0.07,0.07,1
14422,2020-08-10 16:18:22+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
14423,2020-08-10 16:18:20+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
14424,2020-08-10 16:18:20+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.92,0.02,3
14425,2020-08-10 16:18:10+00:00,1.29E+18,1.29E+18,-1,0.18,0.5,0.02,0.28,0.02,1
14426,2020-08-10 16:18:04+00:00,1.29E+18,1.29E+18,1,0.02,0.74,0.02,0.19,0.02,1
14427,2020-08-10 16:17:49+00:00,1.29E+18,1.29E+18,1,0.02,0.31,0.02,0.31,0.35,4
14428,2020-08-10 16:17:49+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.6,0.1,0.1,2
14429,2020-08-10 16:17:47+00:00,1.29E+18,1.29E+18,1,0.2,0.2,0.2,0.2,0.2,0
14430,2020-08-10 16:17:37+00:00,1.29E+18,1.29E+18,-1,0.02,0.02,0.15,0.8,0.02,3
14431,2020-08-10 16:17:35+00:00,1.29E+18,1.29E+18,-1,0.03,0.71,0.19,0.03,0.03,1
14432,2020-08-10 16:17:13+00:00,1.29E+18,1.29E+18,-1,0.02,0.43,0.02,0.51,0.02,3
14433,2020-08-10 16:17:00+00:00,1.29E+18,1.29E+18,-1,0.17,0.04,0.04,0.71,0.04,3
14434,2020-08-10 16:16:56+00:00,1.29E+18,1.29E+18,-1,0.18,0.55,0.02,0.23,0.02,1
14435,2020-08-10 16:16:42+00:00,1.29E+18,1.29E+18,-1,0.25,0.18,0.52,0.02,0.02,2
14436,2020-08-10 16:16:30+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
14437,2020-08-10 16:16:14+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.2,0.5,0.25,3
14438,2020-08-10 16:16:08+00:00,1.29E+18,1.29E+18,1,0.03,0.19,0.03,0.71,0.04,3
14439,2020-08-10 16:16:03+00:00,1.29E+18,1.29E+18,-1,0.6,0.28,0.08,0.02,0.02,0
14440,2020-08-10 16:16:01+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.31,0.57,0.04,3
14441,2020-08-10 16:15:54+00:00,1.29E+18,1.29E+18,0,0.93,0.02,0.02,0.02,0.02,0
14442,2020-08-10 16:15:49+00:00,1.29E+18,1.29E+18,1,0.07,0.73,0.07,0.07,0.07,1
14443,2020-08-10 16:15:47+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.21,0.68,0.03,3
14444,2020-08-10 16:15:42+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
14445,2020-08-10 16:15:39+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.59,0.1,3
14446,2020-08-10 16:15:09+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
14447,2020-08-10 16:15:08+00:00,1.29E+18,1.29E+18,1,0.42,0.03,0.22,0.03,0.29,0
14448,2020-08-10 16:14:50+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
14449,2020-08-10 16:14:50+00:00,1.29E+18,1.29E+18,1,0.07,0.36,0.44,0.07,0.07,2
14450,2020-08-10 16:14:41+00:00,1.29E+18,1.29E+18,1,0.31,0.03,0.61,0.03,0.03,2
14451,2020-08-10 16:14:29+00:00,1.29E+18,1.29E+18,0,0.03,0.57,0.34,0.03,0.03,1
14452,2020-08-10 16:14:24+00:00,1.29E+18,1.29E+18,0,0.41,0.04,0.47,0.04,0.04,2
14453,2020-08-10 16:14:16+00:00,1.29E+18,1.29E+18,0,0.65,0.01,0.3,0.01,0.01,0
14454,2020-08-10 16:14:15+00:00,1.29E+18,1.29E+18,-1,0.04,0.84,0.04,0.04,0.04,1
14455,2020-08-10 16:14:13+00:00,1.29E+18,1.29E+18,-1,0.1,0.1,0.1,0.1,0.6,4
14456,2020-08-10 16:14:07+00:00,1.29E+18,1.29E+18,1,0.88,0.03,0.03,0.03,0.03,0
14457,2020-08-10 16:14:07+00:00,1.29E+18,1.29E+18,0,0.4,0.07,0.4,0.07,0.07,0
14458,2020-08-10 16:13:55+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.9,0.03,0.03,2
14459,2020-08-10 16:13:53+00:00,1.29E+18,1.29E+18,1,0.03,0.25,0.39,0.03,0.29,2
14460,2020-08-10 16:13:42+00:00,1.29E+18,1.29E+18,1,0.05,0.8,0.05,0.05,0.05,1
14461,2020-08-10 16:13:34+00:00,1.29E+18,1.29E+18,1,0.6,0.27,0.04,0.04,0.04,0
14462,2020-08-10 16:13:27+00:00,1.29E+18,1.29E+18,-1,0.03,0.27,0.03,0.4,0.28,3
14463,2020-08-10 16:13:26+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.55,0.02,0.39,2
14464,2020-08-10 16:13:17+00:00,1.29E+18,1.29E+18,1,0.02,0.77,0.02,0.17,0.02,1
14465,2020-08-10 16:13:07+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
14466,2020-08-10 16:12:56+00:00,1.29E+18,1.29E+18,1,0.05,0.55,0.05,0.3,0.05,1
14467,2020-08-10 16:12:55+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.73,0.07,3
14468,2020-08-10 16:12:55+00:00,1.29E+18,1.29E+18,1,0.03,0.31,0.15,0.03,0.49,4
14469,2020-08-10 16:12:34+00:00,1.29E+18,1.29E+18,1,0.02,0.93,0.02,0.02,0.02,1
14470,2020-08-10 16:12:31+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
14471,2020-08-10 16:12:23+00:00,1.29E+18,1.29E+18,-1,0.03,0.43,0.23,0.29,0.03,1
14472,2020-08-10 16:12:22+00:00,1.29E+18,1.29E+18,-1,0.26,0.05,0.05,0.05,0.59,4
14473,2020-08-10 16:12:12+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.03,0.45,0.46,4
14474,2020-08-10 16:12:10+00:00,1.29E+18,1.29E+18,1,0.07,0.56,0.01,0.01,0.34,1
14475,2020-08-10 16:12:07+00:00,1.29E+18,1.29E+18,0,0.64,0.04,0.04,0.04,0.24,0
14476,2020-08-10 16:12:02+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.6,0.1,3
14477,2020-08-10 16:12:02+00:00,1.29E+18,1.29E+18,-1,0.02,0.55,0.12,0.3,0.02,1
14478,2020-08-10 16:11:59+00:00,1.29E+18,1.29E+18,-1,0.04,0.03,0.86,0.04,0.03,2
14479,2020-08-10 16:11:55+00:00,1.29E+18,1.29E+18,1,0.07,0.07,0.07,0.07,0.73,4
14480,2020-08-10 16:11:50+00:00,1.29E+18,1.29E+18,1,0.02,0.45,0.48,0.02,0.02,2
14481,2020-08-10 16:11:46+00:00,1.29E+18,1.29E+18,1,0.03,0.25,0.03,0.03,0.65,4
14482,2020-08-10 16:11:43+00:00,1.29E+18,1.29E+18,0,0.4,0.07,0.07,0.07,0.4,0
14483,2020-08-10 16:11:34+00:00,1.29E+18,1.29E+18,-1,0.29,0.03,0.61,0.03,0.03,2
14484,2020-08-10 16:11:15+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.89,0.03,0.03,2
14485,2020-08-10 16:11:06+00:00,1.29E+18,1.29E+18,1,0.35,0.07,0.45,0.07,0.07,2
14486,2020-08-10 16:11:01+00:00,1.29E+18,1.29E+18,-1,0.07,0.44,0.07,0.36,0.07,1
14487,2020-08-10 16:10:56+00:00,1.29E+18,1.29E+18,0,0.03,0.22,0.7,0.03,0.03,2
14488,2020-08-10 16:10:41+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.41,0.53,0.02,3
14489,2020-08-10 16:10:41+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.29,0.51,0.17,3
14490,2020-08-10 16:10:34+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.05,0.26,0.59,4
14491,2020-08-10 16:10:25+00:00,1.29E+18,1.29E+18,-1,0.32,0.05,0.05,0.05,0.53,4
14492,2020-08-10 16:10:14+00:00,1.29E+18,1.29E+18,1,0.04,0.03,0.03,0.04,0.86,4
14493,2020-08-10 16:10:10+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.03,0.03,0.88,4
14494,2020-08-10 16:10:06+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.88,0.03,0.03,2
14495,2020-08-10 16:10:02+00:00,1.29E+18,1.29E+18,-1,0.02,0.26,0.02,0.47,0.23,3
14496,2020-08-10 16:10:01+00:00,1.29E+18,1.29E+18,1,0.86,0.03,0.03,0.03,0.03,0
14497,2020-08-10 16:09:43+00:00,1.29E+18,1.29E+18,0,0.07,0.39,0.4,0.07,0.07,2
14498,2020-08-10 16:09:38+00:00,1.29E+18,1.29E+18,-1,0.05,0.05,0.79,0.05,0.05,2
14499,2020-08-10 16:09:30+00:00,1.29E+18,1.29E+18,1,0.56,0.02,0.37,0.02,0.02,0
14500,2020-08-10 16:09:24+00:00,1.29E+18,1.29E+18,0,0.02,0.57,0.02,0.02,0.36,1
14501,2020-08-10 16:09:18+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.8,0.05,0.05,2
14502,2020-08-10 16:09:16+00:00,1.29E+18,1.29E+18,1,0.05,0.05,0.05,0.79,0.05,3
14503,2020-08-10 16:09:12+00:00,1.29E+18,1.29E+18,-1,0.88,0.03,0.03,0.03,0.03,0
14504,2020-08-10 16:09:05+00:00,1.29E+18,1.29E+18,1,0.03,0.19,0.03,0.15,0.6,4
14505,2020-08-10 16:09:00+00:00,1.29E+18,1.29E+18,-1,0.1,0.78,0.02,0.02,0.09,1
14506,2020-08-10 16:08:54+00:00,1.29E+18,1.29E+18,1,0.51,0.04,0.04,0.37,0.04,0
14507,2020-08-10 16:08:48+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.59,0.1,3
14508,2020-08-10 16:08:27+00:00,1.29E+18,1.29E+18,-1,0.03,0.03,0.87,0.03,0.03,2
14509,2020-08-10 16:08:18+00:00,1.29E+18,1.29E+18,1,0.03,0.03,0.2,0.72,0.03,3
14510,2020-08-10 16:07:58+00:00,1.29E+18,1.29E+18,0,0.07,0.73,0.07,0.07,0.07,1
14511,2020-08-10 16:07:53+00:00,1.29E+18,1.29E+18,1,0.62,0.02,0.33,0.02,0.02,0
14512,2020-08-10 16:07:49+00:00,1.29E+18,1.29E+18,0,0.1,0.1,0.1,0.59,0.1,3
14513,2020-08-10 16:07:46+00:00,1.29E+18,1.29E+18,1,0.02,0.78,0.02,0.02,0.17,1
14514,2020-08-10 16:07:44+00:00,1.29E+18,1.29E+18,0,0.42,0.07,0.07,0.38,0.07,0
14515,2020-08-10 16:07:43+00:00,1.29E+18,1.29E+18,0,0.07,0.07,0.07,0.73,0.07,3
14516,2020-08-10 16:07:42+00:00,1.29E+18,1.29E+18,-1,0.02,0.36,0.14,0.22,0.26,1
14517,2020-08-10 16:07:39+00:00,1.29E+18,1.29E+18,1,0.04,0.04,0.04,0.04,0.84,4
14518,2020-08-10 16:07:33+00:00,1.29E+18,1.29E+18,0,0.05,0.8,0.05,0.05,0.05,1
14519,2020-08-10 16:07:28+00:00,1.29E+18,1.29E+18,-1,0.03,0.48,0.03,0.42,0.03,1
14520,2020-08-10 16:07:19+00:00,1.29E+18,1.29E+18,1,0.03,0.33,0.59,0.03,0.03,2
14521,2020-08-10 16:07:19+00:00,1.29E+18,1.29E+18,1,0.68,0.03,0.03,0.03,0.22,0
14522,2020-08-10 16:07:18+00:00,1.29E+18,1.29E+18,1,0.02,0.42,0.02,0.39,0.15,1
14523,2020-08-10 16:07:16+00:00,1.29E+18,1.29E+18,1,0.67,0.02,0.27,0.02,0.02,0
14524,2020-08-10 16:07:14+00:00,1.29E+18,1.29E+18,-1,0.05,0.8,0.05,0.05,0.05,1
14525,2020-08-10 16:07:12+00:00,1.29E+18,1.29E+18,0,0.03,0.21,0.03,0.69,0.03,3
14526,2020-08-10 16:07:07+00:00,1.29E+18,1.29E+18,0,0.05,0.05,0.05,0.8,0.05,3
14527,2020-08-10 16:07:03+00:00,1.29E+18,1.29E+18,1,0.41,0.04,0.04,0.25,0.27,0
14528,2020-08-10 16:06:58+00:00,1.29E+18,1.29E+18,1,0.02,0.02,0.02,0.09,0.84,4
14529,2020-08-10 16:06:53+00:00,1.29E+18,1.29E+18,1,0.32,0.25,0.02,0.39,0.02,3
14530,2020-08-10 16:06:52+00:00,1.29E+18,1.29E+18,-1,0.2,0.2,0.2,0.2,0.2,0
14531,2020-08-10 16:06:47+00:00,1.29E+18,1.29E+18,-1,0.02,0.22,0.71,0.02,0.02,2
14532,2020-08-10 16:06:36+00:00,1.29E+18,1.29E+18,0,0.1,0.6,0.1,0.1,0.1,1
14533,2020-08-10 16:06:30+00:00,1.29E+18,1.29E+18,0,0.2,0.2,0.2,0.2,0.2,0
